X:Vel_RX-GEAR21-fuzajiaolian(rad/s),Y:Vel_RX-GEAR21-fuzajiaolian(rad/s)
0.159000000,1.028940659
0.159500000,1.061032829
0.160000000,1.079182687
0.160500000,1.077650842
0.161000000,1.058965685
0.161500000,1.012741765
0.162000000,1.002803859
0.162500000,1.017347381
0.163000000,1.024512094
0.163500000,1.022122466
0.164000000,1.054048825
0.164500000,1.055650657
0.165000000,1.050193721
0.165500000,1.053777939
0.166000000,1.059767913
0.166500000,1.097005765
0.167000000,1.203128495
0.167500000,1.195294609
0.168000000,1.221462049
0.168500000,1.280005395
0.169000000,1.260528611
0.169500000,1.151320887
0.170000000,1.131511878
0.170500000,1.191452381
0.171000000,1.269681258
0.171500000,1.178359275
0.172000000,1.225395912
0.172500000,1.270757283
0.173000000,1.204467708
0.173500000,1.116138386
0.174000000,1.078470367
0.174500000,1.053783793
0.175000000,1.075602770
0.175500000,1.109967998
0.176000000,1.215528637
0.176500000,1.268246879
0.177000000,1.237406545
0.177500000,1.198712870
0.178000000,1.203139448
0.178500000,1.204474663
0.179000000,1.190993995
0.179500000,1.136338794
0.180000000,1.126498439
0.180500000,1.146239423
0.181000000,1.159711935
0.181500000,1.167267509
0.182000000,1.149932565
0.182500000,1.074030371
0.183000000,1.070516214
0.183500000,1.054695892
0.184000000,1.030223015
0.184500000,1.071392501
0.185000000,1.053293333
0.185500000,1.052795633
0.186000000,1.054917427
0.186500000,1.031158775
0.187000000,1.000712802
0.187500000,1.000003961
0.188000000,1.007926572
0.188500000,1.032562410
0.189000000,1.054553030
0.189500000,1.040034741
0.190000000,1.030779686
0.190500000,1.036047024
0.191000000,1.040316426
0.191500000,1.049968185
0.192000000,1.057647018
0.192500000,1.064051895
0.193000000,1.038620527
0.193500000,1.035119145
0.194000000,1.027934056
0.194500000,1.023832572
0.195000000,1.033802375
0.195500000,1.021104276
0.196000000,1.017203518
0.196500000,1.016946564
0.197000000,1.014208004
0.197500000,1.020452003
0.198000000,1.020630845
0.198500000,1.013986970
0.199000000,1.033846566
0.199500000,1.018994154
0.200000000,1.025065027
0.200500000,1.020878658
0.201000000,1.039958347
0.201500000,1.028404986
0.202000000,1.056709215
0.202500000,1.023258852
0.203000000,1.019519166
0.203500000,1.001877032
0.204000000,1.000019525
0.204500000,1.000412468
0.205000000,1.004975773
0.205500000,1.007289983
0.206000000,1.010031172
0.206500000,1.006468072
0.207000000,1.017133567
0.207500000,1.017828464
0.208000000,1.012484621
0.208500000,1.008738305
0.209000000,1.013016513
0.209500000,1.005118975
0.210000000,1.001503650
0.210500000,1.000043345
0.211000000,1.000009547
0.211500000,1.001180106
0.212000000,1.000096385
0.212500000,1.000000536
0.213000000,1.000000003
0.213500000,1.000012053
0.214000000,1.000000067
0.214500000,1.000000000
0.215000000,1.000000000
0.215500000,1.000000000
0.216000000,1.000000000
0.216500000,1.000000000
0.217000000,1.000000000
0.217500000,1.000000000
0.218000000,1.000000000
0.218500000,1.000000000
0.219000000,1.000000000
0.219500000,1.000000000
0.220000000,1.000000000
0.220500000,1.000000000
0.221000000,1.000000000
0.221500000,1.000000000
0.222000000,1.000000000
0.222500000,1.000000000
0.223000000,1.000000000
0.223500000,1.000000000
0.224000000,1.000000000
0.224500000,1.000000000
0.225000000,1.000000000
0.225500000,1.000000000
0.226000000,1.000000000
0.226500000,1.000000000
0.227000000,1.000000000
0.227500000,1.000000000
0.228000000,1.000000000
0.228500000,1.000000000
0.229000000,1.000000000
0.229500000,1.000000000
0.230000000,1.000000000
0.230500000,1.000000000
0.231000000,1.000000000
0.231500000,1.000000000
0.232000000,1.000000000
0.232500000,1.000000000
0.233000000,1.000000000
0.233500000,1.000000000
0.234000000,1.000000000
0.234500000,1.000000000
0.235000000,1.000000000
0.235500000,1.000000000
0.236000000,1.000000000
0.236500000,1.000000000
0.237000000,1.000000000
0.237500000,1.000000000
0.238000000,1.000000000
0.238500000,1.000000000
0.239000000,1.000000000
0.239500000,1.000000000
0.240000000,1.000000000
0.240500000,1.000000000
0.241000000,1.000000000
0.241500000,1.000000000
0.242000000,1.000000000
0.242500000,1.000000000
0.243000000,1.000000000
0.243500000,1.000000000
0.244000000,1.000000000
0.244500000,1.000000000
0.245000000,1.000000000
0.245500000,1.000000000
0.246000000,1.000000000
0.246500000,1.000000000
0.247000000,1.000000000
0.247500000,1.000000000
0.248000000,1.000000000
0.248500000,1.000000000
0.249000000,1.000000000
0.249500000,1.000000000
0.250000000,1.000000000
0.250500000,1.000000000
0.251000000,1.000000000
0.251500000,1.000000000
0.252000000,1.000000000
0.252500000,1.000000000
0.253000000,1.000000000
0.253500000,1.000000000
0.254000000,1.000000000
0.254500000,1.000000000
0.255000000,1.000000000
0.255500000,1.000000000
0.256000000,1.000000000
0.256500000,1.000000000
0.257000000,1.000000000
0.257500000,1.000000000
0.258000000,1.000000000
0.258500000,1.000000000
0.259000000,1.000000000
0.259500000,1.000000000
0.260000000,1.000000000
0.260500000,1.000000000
0.261000000,1.000000000
0.261500000,1.000000000
0.262000000,1.000000000
0.262500000,1.000000000
0.263000000,1.000000000
0.263500000,1.000000000
0.264000000,1.000000000
0.264500000,1.000000000
0.265000000,1.000000000
0.265500000,1.000000000
0.266000000,1.000000000
0.266500000,1.000000000
0.267000000,1.000000000
0.267500000,1.000000000
0.268000000,1.000000000
0.268500000,1.000000000
0.269000000,1.000000000
0.269500000,1.000000000
0.270000000,1.000000000
0.270500000,1.000000000
0.271000000,1.000000000
0.271500000,1.000000000
0.272000000,1.000000000
0.272500000,1.000000000
0.273000000,1.000000000
0.273500000,1.000000000
0.274000000,1.000000000
0.274500000,1.000000000
0.275000000,1.000000000
0.275500000,1.000000000
0.276000000,1.000000000
0.276500000,1.000000000
0.277000000,1.000000000
0.277500000,1.000000000
0.278000000,1.000000000
0.278500000,1.000000000
0.279000000,1.000000000
0.279500000,1.000000000
0.280000000,1.000000000
0.280500000,1.000000000
0.281000000,1.000000000
0.281500000,1.000000000
0.282000000,1.000000000
0.282500000,1.000000000
0.283000000,1.000000000
0.283500000,1.000000000
0.284000000,1.000000000
0.284500000,1.000000000
0.285000000,1.000000000
0.285500000,1.000000000
0.286000000,1.000000000
0.286500000,1.000000000
0.287000000,1.000000000
0.287500000,1.000000000
0.288000000,1.000000000
0.288500000,1.000000000
0.289000000,1.000000000
0.289500000,1.000000000
0.290000000,1.000000000
0.290500000,1.000000000
0.291000000,1.000000000
0.291500000,1.000000000
0.292000000,1.000000000
0.292500000,1.000000000
0.293000000,1.000000000
0.293500000,0.977114761
0.294000000,0.991015177
0.294500000,0.986534060
0.295000000,0.987564376
0.295500000,0.985119569
0.296000000,0.983302405
0.296500000,0.977061006
0.297000000,0.959144383
0.297500000,0.968804020
0.298000000,0.974178752
0.298500000,0.967573508
0.299000000,0.971441094
0.299500000,0.966625783
0.300000000,0.961104045
0.300500000,0.965586843
0.301000000,0.961217863
0.301500000,0.941828676
0.302000000,0.935355143
0.302500000,0.949700904
0.303000000,0.960135869
0.303500000,0.928903925
0.304000000,0.932176595
0.304500000,0.930734233
0.305000000,0.916838513
0.305500000,0.931812912
0.306000000,0.947637041
0.306500000,0.912612238
0.307000000,0.908856846
0.307500000,0.911361181
0.308000000,0.921675844
0.308500000,0.918750103
0.309000000,0.922076152
0.309500000,0.890019563
0.310000000,0.890607753
0.310500000,0.897854026
0.311000000,0.874117352
0.311500000,0.908777838
0.312000000,0.888484435
0.312500000,0.872432613
0.313000000,0.891463876
0.313500000,0.887014235
0.314000000,0.890825990
0.314500000,0.904700463
0.315000000,0.934588703
0.315500000,0.903629857
0.316000000,0.912855256
0.316500000,0.938983686
0.317000000,0.949775713
0.317500000,0.945505245
0.318000000,0.937073839
0.318500000,0.912228043
0.319000000,0.917772426
0.319500000,0.910987089
0.320000000,0.928382725
0.320500000,0.902709741
0.321000000,0.891987233
0.321500000,0.902479702
0.322000000,0.891472166
0.322500000,0.918167823
0.323000000,0.912931980
0.323500000,0.933195304
0.324000000,0.932499102
0.324500000,0.937333473
0.325000000,0.932128957
0.325500000,0.932477759
0.326000000,0.948004893
0.326500000,0.944921100
0.327000000,0.956610308
0.327500000,0.964689515
0.328000000,0.980095487
0.328500000,0.982959462
0.329000000,0.982776794
0.329500000,0.983529870
0.330000000,0.981526234
0.330500000,0.980443492
0.331000000,0.967606108
0.331500000,0.941753485
0.332000000,0.962997424
0.332500000,0.952529311
0.333000000,0.975388223
0.333500000,0.960444393
0.334000000,0.968818392
0.334500000,0.971574101
0.335000000,0.978011169
0.335500000,0.980173576
0.336000000,0.986064693
0.336500000,0.988411210
0.337000000,0.992188090
0.337500000,0.993791514
0.338000000,0.975536390
0.338500000,0.986918636
0.339000000,0.993032522
0.339500000,0.997939091
0.340000000,0.999858347
0.340500000,0.999623109
0.341000000,0.999812505
0.341500000,0.999593925
0.342000000,0.999948653
0.342500000,0.999998637
0.343000000,0.999999992
0.343500000,1.000000000
0.344000000,1.000000000
0.344500000,1.000000000
0.345000000,1.000000000
0.345500000,1.000000000
0.346000000,1.000000000
0.346500000,1.000000000
0.347000000,1.000000000
0.347500000,1.000000000
0.348000000,1.000000000
0.348500000,1.000000000
0.349000000,1.000000000
0.349500000,1.000000000
0.350000000,1.000000000
0.350500000,1.000000000
0.351000000,1.000000000
0.351500000,1.000000000
0.352000000,1.000000000
0.352500000,1.000000000
0.353000000,1.000000000
0.353500000,1.000000000
0.354000000,1.000000000
0.354500000,1.000000000
0.355000000,1.000000000
0.355500000,1.000000000
0.356000000,1.000000000
0.356500000,1.000000000
0.357000000,1.000000000
0.357500000,1.000000000
0.358000000,1.000000000
0.358500000,1.000000000
0.359000000,1.000000000
0.359500000,1.000000000
0.360000000,1.000000000
0.360500000,1.000000000
0.361000000,1.000000000
0.361500000,1.000000000
0.362000000,1.000000000
0.362500000,1.000000000
0.363000000,1.000000000
0.363500000,1.000000000
0.364000000,1.000000000
0.364500000,1.000000000
0.365000000,1.000000000
0.365500000,1.000000000
0.366000000,1.000000000
0.366500000,1.000000000
0.367000000,1.000000000
0.367500000,1.000000000
0.368000000,1.000000000
0.368500000,1.000000000
0.369000000,1.000000000
0.369500000,1.000000000
0.370000000,1.000000000
0.370500000,1.000000000
0.371000000,1.000000000
0.371500000,1.000000000
0.372000000,1.000000000
0.372500000,1.000000000
0.373000000,1.000000000
0.373500000,1.000000000
0.374000000,1.000000000
0.374500000,1.000000000
0.375000000,1.000000000
0.375500000,1.000000000
0.376000000,1.000000000
0.376500000,1.000000000
0.377000000,1.000000000
0.377500000,1.000000000
0.378000000,1.000000000
0.378500000,1.000000000
0.379000000,1.000000000
0.379500000,1.000000000
0.380000000,1.000000000
0.380500000,1.000000000
0.381000000,1.000000000
0.381500000,1.000000000
0.382000000,1.000000000
0.382500000,1.000000000
0.383000000,1.000000000
0.383500000,1.000000000
0.384000000,1.000000000
0.384500000,1.000000000
0.385000000,1.000000000
0.385500000,1.000000000
0.386000000,1.000000000
0.386500000,1.000000000
0.387000000,1.000000000
0.387500000,1.000000000
0.388000000,1.000000000
0.388500000,1.000000000
0.389000000,1.000000000
0.389500000,1.000000000
0.390000000,1.000000000
0.390500000,1.000000000
0.391000000,1.000000000
0.391500000,1.000000000
0.392000000,1.000000000
0.392500000,1.000000000
0.393000000,1.000000000
0.393500000,1.000000000
0.394000000,1.000000000
0.394500000,1.000000000
0.395000000,1.000000000
0.395500000,1.000000000
0.396000000,1.000000000
0.396500000,1.000000000
0.397000000,1.000000000
0.397500000,1.000000000
0.398000000,1.000000000
0.398500000,1.000000000
0.399000000,1.000000000
0.399500000,1.000000000
0.400000000,1.000000000
0.400500000,1.000000000
0.401000000,1.000000000
0.401500000,1.000000000
0.402000000,1.000000000
0.402500000,1.000000000
0.403000000,1.000000000
0.403500000,1.000000000
0.404000000,1.000000000
0.404500000,1.000000000
0.405000000,1.000000000
0.405500000,1.000020279
0.406000000,1.002186748
0.406500000,1.002513804
0.407000000,1.003011138
0.407500000,1.000067236
0.408000000,1.003882726
0.408500000,1.003487904
0.409000000,1.002545364
0.409500000,1.002002297
0.410000000,1.000258481
0.410500000,1.000001436
0.411000000,1.000000008
0.411500000,1.000000000
0.412000000,1.000057498
0.412500000,1.000000319
0.413000000,1.000392959
0.413500000,1.001265171
0.414000000,1.001629519
0.414500000,1.000120132
0.415000000,1.000000667
0.415500000,1.000000004
0.416000000,1.000000000
0.416500000,1.000000000
0.417000000,1.000000000
0.417500000,1.000000000
0.418000000,1.000000000
0.418500000,1.000000000
0.419000000,1.000000000
0.419500000,1.000000000
0.420000000,1.000000000
0.420500000,1.000000000
0.421000000,1.000000000
0.421500000,1.000000000
0.422000000,1.000000000
0.422500000,1.000000000
0.423000000,1.000000000
0.423500000,1.000000000
0.424000000,1.000000000
0.424500000,1.000000000
0.425000000,1.000000000
0.425500000,1.000000000
0.426000000,1.000000000
0.426500000,1.000000000
0.427000000,1.000000000
0.427500000,1.000000000
0.428000000,1.000000000
0.428500000,1.000000000
0.429000000,1.000000000
0.429500000,1.000000000
0.430000000,1.000000000
0.430500000,1.000000000
0.431000000,1.000000000
0.431500000,1.000000000
0.432000000,1.000000000
0.432500000,1.000000000
0.433000000,1.000000000
0.433500000,1.000000000
0.434000000,1.000000000
0.434500000,1.000000000
0.435000000,1.000000000
0.435500000,1.000000000
0.436000000,1.000000000
0.436500000,1.000000000
0.437000000,1.000000000
0.437500000,1.000000000
0.438000000,1.000000000
0.438500000,1.000000000
0.439000000,1.000000000
0.439500000,1.000000000
0.440000000,1.000000000
0.440500000,1.000000000
0.441000000,1.000000000
0.441500000,1.000000000
0.442000000,1.000000000
0.442500000,1.000000000
0.443000000,1.000000000
0.443500000,1.000000000
0.444000000,1.000000000
0.444500000,1.000000000
0.445000000,1.000000000
0.445500000,1.000000000
0.446000000,1.000000000
0.446500000,1.000000000
0.447000000,1.000000000
0.447500000,1.000000000
0.448000000,1.000000000
0.448500000,1.000000000
0.449000000,1.000000000
0.449500000,1.000000000
0.450000000,1.000000000
0.450500000,1.000000000
0.451000000,1.000000000
0.451500000,1.000000000
0.452000000,1.000000000
0.452500000,1.000000000
0.453000000,1.000000000
0.453500000,1.000000000
0.454000000,1.000000000
0.454500000,1.000000000
0.455000000,1.000000000
0.455500000,1.000000000
0.456000000,1.000000000
0.456500000,1.000000000
0.457000000,1.000000000
0.457500000,1.000000000
0.458000000,1.000000000
0.458500000,1.000000000
0.459000000,1.000000000
0.459500000,1.000000000
0.460000000,1.000000000
0.460500000,1.000000000
0.461000000,1.000000000
0.461500000,1.000000000
0.462000000,1.000000000
0.462500000,1.000000000
0.463000000,1.000000000
0.463500000,1.000000000
0.464000000,1.000000000
0.464500000,1.000000000
0.465000000,1.000000000
0.465500000,1.000000000
0.466000000,1.000000000
0.466500000,1.000000000
0.467000000,1.000000000
0.467500000,1.000000000
0.468000000,1.000000000
0.468500000,1.000000000
0.469000000,1.000000000
0.469500000,1.000000000
0.470000000,1.000000000
0.470500000,1.000000000
0.471000000,1.000000000
0.471500000,1.000000000
0.472000000,1.000000000
0.472500000,1.000000000
0.473000000,1.000000000
0.473500000,1.000000000
0.474000000,1.000000000
0.474500000,1.000000000
0.475000000,1.000000000
0.475500000,1.000000000
0.476000000,1.000000000
0.476500000,1.000000000
0.477000000,1.000000000
0.477500000,1.000000000
0.478000000,1.000000000
0.478500000,1.000000000
0.479000000,1.000000000
0.479500000,1.000000000
0.480000000,1.000000000
0.480500000,1.000000000
0.481000000,1.000000000
0.481500000,1.000000000
0.482000000,1.000000000
0.482500000,1.000000000
0.483000000,1.000000000
0.483500000,1.000000000
0.484000000,1.000000000
0.484500000,1.000000000
0.485000000,1.000000000
0.485500000,1.000000000
0.486000000,1.000000000
0.486500000,1.000000000
0.487000000,1.000000000
0.487500000,1.000000000
0.488000000,1.000000000
0.488500000,1.000000000
0.489000000,1.000000000
0.489500000,1.000000000
0.490000000,1.000000000
0.490500000,1.000000000
0.491000000,1.000000000
0.491500000,1.000000000
0.492000000,1.000000000
0.492500000,1.000000000
0.493000000,1.000000000
0.493500000,1.000000000
0.494000000,1.000000000
0.494500000,1.000000000
0.495000000,1.000000000
0.495500000,1.000000000
0.496000000,1.000000000
0.496500000,1.000000000
0.497000000,1.000000000
0.497500000,1.000000000
0.498000000,1.000000000
0.498500000,1.000000000
0.499000000,1.000000000
0.499500000,1.000000000
0.500000000,1.000000000
0.500500000,1.000000000
0.501000000,1.000000000
